costcode,week_ending,period_hrs,project_number,project_name
16006950,11/12/2022,8,1300642,Cascade Power Project
16006950,11/19/2022,56,1300642,Cascade Power Project
16006950,11/19/2022,32.25,1300642,Cascade Power Project
16006950,11/26/2022,101.5,1300642,Cascade Power Project
16006950,11/26/2022,38.5,1300642,Cascade Power Project
16006950,12/3/2022,81,1300642,Cascade Power Project
16006950,12/10/2022,127,1300642,Cascade Power Project
16006950,12/17/2022,126,1300642,Cascade Power Project
16006950,12/17/2022,30.25,1300642,Cascade Power Project
16006950,12/24/2022,92,1300642,Cascade Power Project
16006950,1/7/2023,225.5,1300642,Cascade Power Project
16006950,1/14/2023,167.5,1300642,Cascade Power Project
16006950,1/21/2023,147,1300642,Cascade Power Project
16006950,1/28/2023,201.5,1300642,Cascade Power Project
16006950,2/4/2023,235,1300642,Cascade Power Project
16006950,2/4/2023,2,1300642,Cascade Power Project
16006950,2/11/2023,101,1300642,Cascade Power Project
16006950,2/18/2023,154.5,1300642,Cascade Power Project
16006950,2/25/2023,60,1300642,Cascade Power Project
16006950,3/4/2023,113.5,1300642,Cascade Power Project
16006950,3/11/2023,94,1300642,Cascade Power Project
16006950,3/18/2023,158.5,1300642,Cascade Power Project
16006950,3/18/2023,10.5,1300642,Cascade Power Project
16006950,3/25/2023,35.5,1300642,Cascade Power Project
16007150,6/18/2022,76.5,1300642,Cascade Power Project
16007150,6/25/2022,42,1300642,Cascade Power Project
16007150,7/2/2022,6.5,1300642,Cascade Power Project
16007150,7/16/2022,20,1300642,Cascade Power Project
16007150,7/23/2022,30,1300642,Cascade Power Project
16007150,10/15/2022,26,1300642,Cascade Power Project
16007150,11/5/2022,10,1300642,Cascade Power Project
16007200,12/18/2021,73,1300642,Cascade Power Project
16007200,1/8/2022,23,1300642,Cascade Power Project
16007200,1/15/2022,11.5,1300642,Cascade Power Project
16007200,2/19/2022,74,1300642,Cascade Power Project
16007200,4/16/2022,2,1300642,Cascade Power Project
16007200,4/16/2022,63,1300642,Cascade Power Project
16007200,4/30/2022,29,1300642,Cascade Power Project
16007200,5/7/2022,10,1300642,Cascade Power Project
16007200,5/7/2022,102,1300642,Cascade Power Project
16007200,5/14/2022,2,1300642,Cascade Power Project
16007200,5/14/2022,151.5,1300642,Cascade Power Project
16007200,5/28/2022,23,1300642,Cascade Power Project
16007200,7/9/2022,243,1300642,Cascade Power Project
16007200,7/9/2022,98,1300642,Cascade Power Project
16007200,7/9/2022,12,1300642,Cascade Power Project
16007200,7/9/2022,12.5,1300642,Cascade Power Project
16007200,7/16/2022,48,1300642,Cascade Power Project
16007200,7/16/2022,129,1300642,Cascade Power Project
16007200,7/16/2022,89,1300642,Cascade Power Project
16007200,7/23/2022,31.5,1300642,Cascade Power Project
16007200,7/23/2022,22,1300642,Cascade Power Project
16007200,7/23/2022,3,1300642,Cascade Power Project
16007200,8/6/2022,12.5,1300642,Cascade Power Project
16007200,8/6/2022,58,1300642,Cascade Power Project
16007200,8/13/2022,41,1300642,Cascade Power Project
16007200,8/13/2022,139.5,1300642,Cascade Power Project
16007200,8/13/2022,87.5,1300642,Cascade Power Project
16007200,8/20/2022,6,1300642,Cascade Power Project
16007200,8/20/2022,60.75,1300642,Cascade Power Project
16007200,9/3/2022,17,1300642,Cascade Power Project
16007200,9/3/2022,9,1300642,Cascade Power Project
16007200,9/3/2022,17,1300642,Cascade Power Project
16007200,9/10/2022,34,1300642,Cascade Power Project
16007200,9/10/2022,28.5,1300642,Cascade Power Project
16007200,9/17/2022,14,1300642,Cascade Power Project
16007200,9/17/2022,23,1300642,Cascade Power Project
16007200,9/24/2022,58,1300642,Cascade Power Project
16007200,9/24/2022,74,1300642,Cascade Power Project
16007200,10/1/2022,44,1300642,Cascade Power Project
16007200,10/1/2022,41,1300642,Cascade Power Project
16007200,10/8/2022,114.25,1300642,Cascade Power Project
16007200,10/15/2022,181.75,1300642,Cascade Power Project
16007200,10/15/2022,10.5,1300642,Cascade Power Project
16007200,10/15/2022,34.5,1300642,Cascade Power Project
16007200,10/22/2022,113.75,1300642,Cascade Power Project
16007200,10/22/2022,8.5,1300642,Cascade Power Project
16007200,10/22/2022,64.5,1300642,Cascade Power Project
16007200,10/29/2022,245,1300642,Cascade Power Project
16007200,10/29/2022,77,1300642,Cascade Power Project
16007200,10/29/2022,60,1300642,Cascade Power Project
16007200,11/5/2022,190,1300642,Cascade Power Project
16007200,11/5/2022,162.1,1300642,Cascade Power Project
16007200,11/12/2022,284,1300642,Cascade Power Project
16007200,11/12/2022,210,1300642,Cascade Power Project
16007200,11/19/2022,36,1300642,Cascade Power Project
16007200,11/19/2022,272,1300642,Cascade Power Project
16007200,11/19/2022,2,1300642,Cascade Power Project
16007200,11/19/2022,113.5,1300642,Cascade Power Project
16007200,11/26/2022,60,1300642,Cascade Power Project
16007200,11/26/2022,80.5,1300642,Cascade Power Project
16007200,11/26/2022,2,1300642,Cascade Power Project
16007200,11/26/2022,98.5,1300642,Cascade Power Project
16007200,12/3/2022,79,1300642,Cascade Power Project
16007200,12/10/2022,12,1300642,Cascade Power Project
16007200,12/17/2022,93,1300642,Cascade Power Project
16007200,12/17/2022,2,1300642,Cascade Power Project
16007200,12/17/2022,71.75,1300642,Cascade Power Project
16007200,12/24/2022,12,1300642,Cascade Power Project
16007200,1/7/2023,98,1300642,Cascade Power Project
16007200,1/7/2023,162,1300642,Cascade Power Project
16007200,1/14/2023,145,1300642,Cascade Power Project
16007200,1/14/2023,82.5,1300642,Cascade Power Project
16007200,1/21/2023,117,1300642,Cascade Power Project
16007200,1/21/2023,10.5,1300642,Cascade Power Project
16007200,1/28/2023,105,1300642,Cascade Power Project
16007200,1/28/2023,6,1300642,Cascade Power Project
16007200,1/28/2023,10.5,1300642,Cascade Power Project
16007200,2/4/2023,141,1300642,Cascade Power Project
16007200,2/4/2023,6,1300642,Cascade Power Project
16007200,2/4/2023,2,1300642,Cascade Power Project
16007200,2/11/2023,84.5,1300642,Cascade Power Project
16007200,2/11/2023,9,1300642,Cascade Power Project
16007200,2/18/2023,117.5,1300642,Cascade Power Project
16007200,2/18/2023,2,1300642,Cascade Power Project
16007200,2/18/2023,40,1300642,Cascade Power Project
16007200,2/25/2023,155,1300642,Cascade Power Project
16007200,2/25/2023,10.5,1300642,Cascade Power Project
16007200,3/4/2023,128.5,1300642,Cascade Power Project
16007200,3/4/2023,41.5,1300642,Cascade Power Project
16007200,3/11/2023,158,1300642,Cascade Power Project
16007200,3/11/2023,21,1300642,Cascade Power Project
16007200,3/18/2023,37,1300642,Cascade Power Project
16007200,3/25/2023,44.5,1300642,Cascade Power Project
16007300,7/9/2022,32,1300642,Cascade Power Project
16007300,9/24/2022,4,1300642,Cascade Power Project
16007300,10/8/2022,40.25,1300642,Cascade Power Project
16007300,10/15/2022,11.25,1300642,Cascade Power Project
16007300,10/22/2022,22.75,1300642,Cascade Power Project
16007300,11/5/2022,90.5,1300642,Cascade Power Project
16007300,11/12/2022,45,1300642,Cascade Power Project
16007300,1/14/2023,53,1300642,Cascade Power Project
16007300,1/21/2023,35,1300642,Cascade Power Project
16007300,2/11/2023,54.5,1300642,Cascade Power Project
16007300,2/18/2023,32,1300642,Cascade Power Project
16007300,2/25/2023,10.5,1300642,Cascade Power Project
16007300,3/4/2023,85,1300642,Cascade Power Project
16007300,3/18/2023,12,1300642,Cascade Power Project
16007300,3/25/2023,15,1300642,Cascade Power Project
16008100,11/5/2022,46,1300642,Cascade Power Project
16008100,11/12/2022,49.5,1300642,Cascade Power Project
16008100,11/19/2022,27,1300642,Cascade Power Project
16008100,11/26/2022,38,1300642,Cascade Power Project
16008100,12/3/2022,33,1300642,Cascade Power Project
16008100,12/10/2022,54,1300642,Cascade Power Project
16008100,12/17/2022,40,1300642,Cascade Power Project
16008100,12/24/2022,3,1300642,Cascade Power Project
16008100,1/7/2023,26,1300642,Cascade Power Project
16008100,1/14/2023,31,1300642,Cascade Power Project
16008100,1/14/2023,173.5,1300642,Cascade Power Project
16008100,1/28/2023,7.5,1300642,Cascade Power Project
16008100,2/4/2023,14,1300642,Cascade Power Project
16008100,2/11/2023,20.5,1300642,Cascade Power Project
16008100,2/18/2023,2.5,1300642,Cascade Power Project
16008100,2/18/2023,5,1300642,Cascade Power Project
16008100,2/25/2023,2.5,1300642,Cascade Power Project
16008100,3/4/2023,10.5,1300642,Cascade Power Project
16008100,3/11/2023,11,1300642,Cascade Power Project
16008100,3/11/2023,1,1300642,Cascade Power Project
16008100,3/18/2023,6,1300642,Cascade Power Project
16008100,3/18/2023,4,1300642,Cascade Power Project
16008100,3/25/2023,2,1300642,Cascade Power Project
16008110,1/28/2023,21,1300642,Cascade Power Project
16008200,3/11/2023,67,1300642,Cascade Power Project
16008200,3/11/2023,2,1300642,Cascade Power Project
16008200,3/18/2023,158,1300642,Cascade Power Project
16008200,3/18/2023,5.5,1300642,Cascade Power Project
16008200,3/18/2023,17,1300642,Cascade Power Project
16008200,3/25/2023,53,1300642,Cascade Power Project
16008250,10/29/2022,29,1300642,Cascade Power Project
16008250,11/5/2022,297.5,1300642,Cascade Power Project
16008250,11/12/2022,404,1300642,Cascade Power Project
16008250,11/19/2022,219,1300642,Cascade Power Project
16008250,11/26/2022,153.5,1300642,Cascade Power Project
16008250,12/3/2022,134.5,1300642,Cascade Power Project
16008250,12/10/2022,180.5,1300642,Cascade Power Project
16008250,12/17/2022,140.25,1300642,Cascade Power Project
16008250,12/24/2022,27,1300642,Cascade Power Project
16008250,1/7/2023,124.5,1300642,Cascade Power Project
16008250,1/14/2023,20,1300642,Cascade Power Project
16008250,1/21/2023,10.5,1300642,Cascade Power Project
16008250,1/21/2023,10,1300642,Cascade Power Project
16008250,1/28/2023,110.5,1300642,Cascade Power Project
16008250,1/28/2023,10,1300642,Cascade Power Project
16008250,1/28/2023,30.5,1300642,Cascade Power Project
16008250,2/4/2023,386.5,1300642,Cascade Power Project
16008250,2/11/2023,6,1300642,Cascade Power Project
16008250,2/11/2023,227.5,1300642,Cascade Power Project
16008250,2/18/2023,18,1300642,Cascade Power Project
16008250,2/18/2023,2.5,1300642,Cascade Power Project
16008250,2/18/2023,123,1300642,Cascade Power Project
16008250,2/25/2023,42,1300642,Cascade Power Project
16008250,2/25/2023,11.5,1300642,Cascade Power Project
16008250,2/25/2023,25,1300642,Cascade Power Project
16008250,3/4/2023,128,1300642,Cascade Power Project
16008250,3/4/2023,27,1300642,Cascade Power Project
16008250,3/11/2023,156,1300642,Cascade Power Project
16008250,3/11/2023,11,1300642,Cascade Power Project
16008250,3/18/2023,76.5,1300642,Cascade Power Project
16008250,3/18/2023,17,1300642,Cascade Power Project
16008250,3/25/2023,18.5,1300642,Cascade Power Project
16009200,8/20/2022,132,1300642,Cascade Power Project
16009200,8/27/2022,61.5,1300642,Cascade Power Project
16009300,11/27/2021,0,1300642,Cascade Power Project
16009300,11/27/2021,0,1300642,Cascade Power Project
16009300,12/4/2021,0,1300642,Cascade Power Project
16009300,5/21/2022,0,1300642,Cascade Power Project
16009300,9/10/2022,34.5,1300642,Cascade Power Project
16009300,2/18/2023,53.5,1300642,Cascade Power Project
16009400,2/18/2023,23.5,1300642,Cascade Power Project
16009400,2/18/2023,2,1300642,Cascade Power Project
16009400,2/25/2023,27,1300642,Cascade Power Project
16009400,2/25/2023,7,1300642,Cascade Power Project
16009400,3/11/2023,43,1300642,Cascade Power Project
16009400,3/18/2023,48,1300642,Cascade Power Project
16009400,3/25/2023,24,1300642,Cascade Power Project
16009400,3/25/2023,10.5,1300642,Cascade Power Project
16009515,6/11/2022,26.5,1300642,Cascade Power Project
16009515,7/30/2022,44,1300642,Cascade Power Project
16009515,8/6/2022,11.5,1300642,Cascade Power Project
16009515,8/6/2022,158.5,1300642,Cascade Power Project
16009515,8/6/2022,41.5,1300642,Cascade Power Project
16009515,8/13/2022,4,1300642,Cascade Power Project
16009515,8/13/2022,83.5,1300642,Cascade Power Project
16009515,8/13/2022,31.5,1300642,Cascade Power Project
16009515,9/3/2022,2,1300642,Cascade Power Project
16009515,9/3/2022,93,1300642,Cascade Power Project
16009515,9/17/2022,4,1300642,Cascade Power Project
16009515,11/26/2022,13.5,1300642,Cascade Power Project
16009520,5/28/2022,5,1300642,Cascade Power Project
16009520,5/28/2022,48.5,1300642,Cascade Power Project
16009520,6/4/2022,4,1300642,Cascade Power Project
16009520,6/11/2022,50.5,1300642,Cascade Power Project
16009520,6/18/2022,19.5,1300642,Cascade Power Project
16009520,6/25/2022,3.5,1300642,Cascade Power Project
16009520,6/25/2022,2,1300642,Cascade Power Project
16009520,6/25/2022,11.5,1300642,Cascade Power Project
16009520,6/25/2022,146,1300642,Cascade Power Project
16009520,7/2/2022,4.5,1300642,Cascade Power Project
16009520,7/2/2022,126,1300642,Cascade Power Project
16009520,7/9/2022,78.5,1300642,Cascade Power Project
16009520,7/16/2022,196.5,1300642,Cascade Power Project
16009520,7/23/2022,108.5,1300642,Cascade Power Project
16009520,8/6/2022,115.5,1300642,Cascade Power Project
16009520,8/13/2022,93,1300642,Cascade Power Project
16009520,8/20/2022,37,1300642,Cascade Power Project
16009520,8/27/2022,12,1300642,Cascade Power Project
16009520,9/17/2022,80.5,1300642,Cascade Power Project
16009520,9/17/2022,10.5,1300642,Cascade Power Project
16009520,9/24/2022,4,1300642,Cascade Power Project
16009520,9/24/2022,10,1300642,Cascade Power Project
16009520,10/1/2022,4.5,1300642,Cascade Power Project
16009520,10/8/2022,16,1300642,Cascade Power Project
16009520,10/15/2022,39,1300642,Cascade Power Project
16009520,10/22/2022,6.5,1300642,Cascade Power Project
16009520,10/22/2022,52.5,1300642,Cascade Power Project
16009520,10/29/2022,42.5,1300642,Cascade Power Project
16009520,11/26/2022,13,1300642,Cascade Power Project
16009520,12/10/2022,4,1300642,Cascade Power Project
16009525,6/11/2022,17,1300642,Cascade Power Project
16009525,6/25/2022,12.5,1300642,Cascade Power Project
16009525,7/2/2022,17,1300642,Cascade Power Project
16009525,7/16/2022,47,1300642,Cascade Power Project
16009525,9/17/2022,29,1300642,Cascade Power Project
16009525,9/24/2022,15.5,1300642,Cascade Power Project
16009525,10/1/2022,6,1300642,Cascade Power Project
16009530,6/11/2022,13,1300642,Cascade Power Project
16009530,6/18/2022,89.5,1300642,Cascade Power Project
16009530,7/23/2022,19.5,1300642,Cascade Power Project
16009530,7/30/2022,64,1300642,Cascade Power Project
16009530,8/27/2022,21,1300642,Cascade Power Project
16009530,9/3/2022,3.5,1300642,Cascade Power Project
16009530,9/24/2022,109,1300642,Cascade Power Project
16009530,10/8/2022,32.5,1300642,Cascade Power Project
16009530,11/19/2022,31,1300642,Cascade Power Project
16009535,6/25/2022,93.5,1300642,Cascade Power Project
16009535,7/2/2022,23,1300642,Cascade Power Project
16009535,7/16/2022,23.5,1300642,Cascade Power Project
16009535,7/23/2022,158.5,1300642,Cascade Power Project
16009535,7/30/2022,162.5,1300642,Cascade Power Project
16009535,7/30/2022,20,1300642,Cascade Power Project
16009535,8/6/2022,14,1300642,Cascade Power Project
16009535,8/6/2022,162.5,1300642,Cascade Power Project
16009535,8/13/2022,20.5,1300642,Cascade Power Project
16009535,8/13/2022,374.5,1300642,Cascade Power Project
16009535,8/13/2022,16.5,1300642,Cascade Power Project
16009535,8/20/2022,22.5,1300642,Cascade Power Project
16009535,8/20/2022,486,1300642,Cascade Power Project
16009535,8/20/2022,68.5,1300642,Cascade Power Project
16009535,8/27/2022,28,1300642,Cascade Power Project
16009535,8/27/2022,448.5,1300642,Cascade Power Project
16009535,9/3/2022,33.5,1300642,Cascade Power Project
16009535,9/3/2022,524,1300642,Cascade Power Project
16009535,9/10/2022,12.5,1300642,Cascade Power Project
16009535,9/10/2022,252,1300642,Cascade Power Project
16009535,9/17/2022,2,1300642,Cascade Power Project
16009535,9/17/2022,10,1300642,Cascade Power Project
16009535,9/17/2022,12,1300642,Cascade Power Project
16009535,10/22/2022,4,1300642,Cascade Power Project
16009535,10/29/2022,20.5,1300642,Cascade Power Project
16009535,11/5/2022,8,1300642,Cascade Power Project
16009535,12/10/2022,0.5,1300642,Cascade Power Project
16009535,12/10/2022,8,1300642,Cascade Power Project
16009535,12/10/2022,11,1300642,Cascade Power Project
16009535,12/10/2022,15.5,1300642,Cascade Power Project
16009535,1/21/2023,4,1300642,Cascade Power Project
16009540,9/17/2022,42,1300642,Cascade Power Project
16009540,9/24/2022,3,1300642,Cascade Power Project
16009540,10/1/2022,5,1300642,Cascade Power Project
16009545,7/23/2022,69.5,1300642,Cascade Power Project
16009545,7/30/2022,32.5,1300642,Cascade Power Project
16009545,8/27/2022,50,1300642,Cascade Power Project
16009545,9/17/2022,14,1300642,Cascade Power Project
16009550,7/9/2022,74,1300642,Cascade Power Project
16009550,7/23/2022,111,1300642,Cascade Power Project
16009550,7/30/2022,73.5,1300642,Cascade Power Project
16009550,8/6/2022,11.5,1300642,Cascade Power Project
16009550,8/6/2022,116.5,1300642,Cascade Power Project
16009550,8/13/2022,14.5,1300642,Cascade Power Project
16009550,8/13/2022,8,1300642,Cascade Power Project
16009550,8/13/2022,130,1300642,Cascade Power Project
16009550,8/20/2022,10.5,1300642,Cascade Power Project
16009550,8/20/2022,16,1300642,Cascade Power Project
16009550,8/20/2022,41,1300642,Cascade Power Project
16009550,8/20/2022,99.5,1300642,Cascade Power Project
16009550,8/27/2022,48,1300642,Cascade Power Project
16009550,8/27/2022,1,1300642,Cascade Power Project
16009550,8/27/2022,9.5,1300642,Cascade Power Project
16009550,8/27/2022,123,1300642,Cascade Power Project
